#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Convenzione,Lotto,Valore_economico_consumi,Numero_Ordini,N_PA,N_PO
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LOMBARDIA","GAS NATURALE 9","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","269122,19","6","4","4"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","159421,12","64","9","52"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LOMBARDIA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - LAZIO, ABRUZZO, MOLISE","15658,82","4","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","1124,39","6","6","6"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","FRIULI VENEZIA GIULIA","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","234,99","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 6 - LAZIO","10640896,64","4","4","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","LAZIO","ENERGIA ELETTRICA 15","PROVINCIA DI ROMA","1305581,15","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","71031,4","6","5","5"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","7000","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","1497214,84","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","818998,8","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","PROVINCIA DI ROMA","760,98","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","1450,99","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","55053,68","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","2305929,44","5","2","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","106011,35","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","5000","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - PUGLIA, MOLISE","45005,03","2","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","UMBRIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","35521,41","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","UMBRIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","112681,98","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","LAZIO","ENERGIA ELETTRICA 15","VENETO","7294344,42","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","21720,08","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","164825,61","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","ABRUZZO","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","49428,05","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LIGURIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","17681,99","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LIGURIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","2250","2","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","GAS NATURALE 9","CALABRIA, SICILIA","44535,15","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","ENERGIA ELETTRICA 13","CALABRIA, SICILIA","358935,44","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","4628307,23","4","4","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","186214,93","7","7","7"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","63620,4","9","4","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","7163,44","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - CALABRIA, SICILIA","10743,93","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- SICILIA","12571,47","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TOSCANA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","48218,61","4","4","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","200330,79","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","6728,46","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","16000","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","98831,84","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 7 - CAMPANIA, BASILICATA","2156143,59","4","4","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LAZIO","ENERGIA ELETTRICA 15","CAMPANIA","4043985,78","4","4","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","119881,39","8","8","8"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","15000","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","TOSCANA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","11501,36","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","144561,75","8","1","1"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","162374,58","4","1","1"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","337003,94","85","3","7"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","385560,76","87","3","9"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","149482,58","12","2","4"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","1030492,96","144","7","19"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","977284,61","134","7","19"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","346010,64","64","2","11"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","-0,66","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","-5,5","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","47660,72","14","2","3"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","43213,14","12","3","3"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","21817,46","11","3","4"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","9049,17","11","3","3"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 15","PROVINCIA DI MILANO E PROVINCIA DI LODI","1580,11","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","7179,42","5","3","5"
"2018","MINISTERI E AGENZIE FISCALI","MARCHE","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","3965,53","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","MARCHE","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","2354,64","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","VENETO","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","1002,07","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","VENETO","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","18890,6","5","3","3"
"2018","MINISTERI E AGENZIE FISCALI","VENETO","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","458,31","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LIGURIA","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","7573,15","5","4","5"
"2018","MINISTERI E AGENZIE FISCALI","LIGURIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","816353,69","40","11","23"
"2018","MINISTERI E AGENZIE FISCALI","TOSCANA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","4496,55","2","2","2"
"2018","MINISTERI E AGENZIE FISCALI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 13","VALLE D'AOSTA, PIEMONTE","171217,21","18","7","10"
"2018","MINISTERI E AGENZIE FISCALI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","4019,09","2","2","2"
"2018","MINISTERI E AGENZIE FISCALI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","773575,01","49","10","24"
"2018","MINISTERI E AGENZIE FISCALI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","4508,4","2","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","13880,57","11","6","11"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 13","VALLE D'AOSTA, PIEMONTE","11622,03","3","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","2446216,72","78","12","53"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","36714,49","4","3","3"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","64851,54","3","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","PROVINCIA DI MILANO E PROVINCIA DI LODI","612490,25","16","8","16"
"2018","MINISTERI E AGENZIE FISCALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","1169683,29","57","10","42"
"2018","MINISTERI E AGENZIE FISCALI","VALLE D'AOSTA","LIGURIA","ENERGIA ELETTRICA 13","VALLE D'AOSTA, PIEMONTE","107,81","2","2","2"
"2018","MINISTERI E AGENZIE FISCALI","VALLE D'AOSTA","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","15335,24","3","2","3"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","128535,47","25","7","24"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","2732308,05","83","9","61"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","478616,62","53","11","35"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","2604,45","12","6","10"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","541845,79","21","7","17"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","39202,58","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","53053,61","2","1","1"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","1941,31","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","TOSCANA","GAS NATURALE 8","LAZIO, ABRUZZO, MOLISE","2177,69","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","TOSCANA","GAS NATURALE 9","CALABRIA, SICILIA","896","2","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VENETO","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","61244,02","9","2","3"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","57593,34","8","2","3"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","805,18","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","105123,09","11","5","6"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","135387,13","15","5","6"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","1143,87","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","7130,96","2","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","8354,65","3","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LIGURIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","5060,96","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","30463,77","2","1","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","29285,55","3","3","3"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","367933,95","4","2","4"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","PROVINCIA DI MILANO E PROVINCIA DI LODI","835003,02","2","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","331145,65","4","3","4"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","2778,1","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","417035,21","7","6","6"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","342456,84","3","3","3"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TRENTINO ALTO ADIGE","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","471,21","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LAZIO","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","19633,2","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","MARCHE","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","86,62","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PUGLIA","TOSCANA","GAS NATURALE 9","CAMPANIA, PUGLIA, BASILICATA","31888,38","2","1","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PUGLIA","TOSCANA","GAS NATURALE 10","CAMPANIA, PUGLIA, BASILICATA","6761,65","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","UMBRIA","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","8141,28","1","1","1"
