#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Accordo_Quadro,Lotto,Bene_Servizio,Codice_CPV,Descrizione_CPV,Valore_economico_ordini,N_Ordini,N_PA,N_PO
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","313633,32","3","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","1089500","5","3","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","SERVIZI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","7500","3","2","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","DISPOSITIVI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","88900","4","2","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","LOMBARDIA","AQ TOMOGRAFI COMPUTERIZZATI (TC) 1","TOMOGRAFI COMPUTERIZZATI (TC) GENERAL PURPOSE","TOMOGRAFI COMPUTERIZZATI","33115000-9","APPARECCHI PER TOMOGRAFIA","1440000","4","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","42600","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","3958866,5","3","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","BMS ? BARE METAL STENT","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","1252,5","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","BRS ? SCAFFOLD BIORIASSORBIBILI","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","256000","3","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO DUREVOLE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","427000","5","3","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO BIORIASSORBIBILE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","299390","5","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA NATURALE NON ASSORBIBILE PLURIFILAMENTO IN SETA PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","54000","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE MONOFILAMENTO IN POLIAMMIDE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","6000","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE MONOFILAMENTO IN POLIPROPILENE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","18000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","72000","3","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E NON MONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","4000","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A LUNGA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","14000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A MEDIA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","44000","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","1188","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","15365,7","3","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","40884,48","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LOMBARDIA","AQ TOMOGRAFI COMPUTERIZZATI (TC) 1","TOMOGRAFI COMPUTERIZZATI (TC) GENERAL PURPOSE","TOMOGRAFI COMPUTERIZZATI","33115000-9","APPARECCHI PER TOMOGRAFIA","465600","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","525600","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","247580","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","1743880","4","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","729400","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE CON ALGORITMI DEDICATI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","1891720","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ DEFIBRILLATORI 1","DEFIBRILLATORI BICAMERALI AD ALTA ENERGIA CON FUNZIONI AVANZATE ","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","4888760","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES SENZA POLIMERO","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","8940","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO DUREVOLE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","220540","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO BIORIASSORBIBILE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","7380","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","71280","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","1199849,23","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI PRESIDIO NETWORKING E TELEFONIA","72253000-3","SERVIZI DI ASSISTENZA INFORMATICA E DI SUPPORTO","102300,12","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","374688","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","241000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","SERVIZI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","3000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","DISPOSITIVI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","13100","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","LAZIO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","31580,68","2","2","2"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","LIGURIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","2673","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","LIGURIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","21782,65","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","LIGURIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","5066,88","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","TOSCANA","LOMBARDIA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","24438110,65","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","TOSCANA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","1782","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","TOSCANA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","22595,24","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","TOSCANA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","660","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","TOSCANA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","2831,76","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","260000","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","157400","2","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","931480","3","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","169950","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE CON ALGORITMI DEDICATI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","521360","2","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","496,69","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","47436,78","2","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","1450,48","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","FRIULI VENEZIA GIULIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","6982,24","1","1","1"
"2018","AZIENDE, ISTITUTI, SOCIETA', CONSORZI ED ENTI DI SERVIZI SANITARI PUBBLICI","TOSCANA","EMILIA ROMAGNA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","6934517","1","1","1"
"2018","COMUNI","VENETO","VENETO","AQ ENERGIA ELETTRICA 1","VALLE D?AOSTA, PIEMONTE, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI",,"2","2","2"
"2018","COMUNI","LAZIO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","290860,65","2","2","2"
"2018","COMUNI","LAZIO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","2443616,03","3","3","3"
"2018","COMUNI","LAZIO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI PRESIDIO NETWORKING E TELEFONIA","72253000-3","SERVIZI DI ASSISTENZA INFORMATICA E DI SUPPORTO","386999,64","1","1","1"
"2018","COMUNI","LAZIO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","660","1","1","1"
"2018","COMUNI","LAZIO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","307671,24","2","2","2"
"2018","COMUNI","MARCHE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","297","1","1","1"
"2018","COMUNI","MARCHE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","7201,11","3","2","2"
"2018","COMUNI","MARCHE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","2068,44","3","2","2"
"2018","COMUNI","PUGLIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","10395","6","5","5"
"2018","COMUNI","PUGLIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","157780,59","8","7","7"
"2018","COMUNI","PUGLIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","3520","5","5","5"
"2018","COMUNI","PUGLIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI INSTALLAZIONE DI DISPOSITIVI DI TELECOMUNICAZIONE","45314000-1","INSTALLAZIONE DI DISPOSITIVI DI TELECOMUNICAZIONE","29,04","1","1","1"
"2018","COMUNI","PUGLIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","37661,64","7","6","6"
"2018","COMUNI","VENETO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","15197,7","2","2","2"
"2018","COMUNI","VENETO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","85685,07","8","8","8"
"2018","COMUNI","VENETO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","6266,2","7","7","7"
"2018","COMUNI","VENETO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI INSTALLAZIONE DI DISPOSITIVI DI TELECOMUNICAZIONE","45314000-1","INSTALLAZIONE DI DISPOSITIVI DI TELECOMUNICAZIONE","389,66","1","1","1"
"2018","COMUNI","VENETO","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","7156,32","6","6","6"
"2018","COMUNI","SICILIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","9504","5","5","5"
"2018","COMUNI","SICILIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","226536,48","10","10","10"
"2018","COMUNI","SICILIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","2420","3","3","3"
