#Denominazione_Iniziativa,Denominazione_Lotto,Identificativo_Lotto,Tipo_Strumento,Prodotto,Codice_CPV,Descrizione_CPV,Tipo_Prodotto,Categoria_Merceologica,Descrizione_Dettaglio,Principale_Accessorio,Articolo_Disponibile_Mese_Corrente,Articolo_Disponibile_Anno_Solare
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","> Servizi per centrali telefoniche","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","> Servizi per reti locali","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","> Servizi per server","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Assessment (oneri per mancato ordinativo)","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Sconto servizi di gestione multiambito","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per PDL - Acquisti successivi","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per PDL - IMAC","Secondario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per PDL - IMAC - Acquisti successivi","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per apparati di sicurezza - Acquisti successivi","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per centrali telefoniche - Acquisti successivi","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per reti locali - Acquisti successivi","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi per server - Acquisti successivi","Primario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI PRESIDIO NETWORKING E TELEFONIA","72253000-3","SERVIZI DI ASSISTENZA INFORMATICA E DI SUPPORTO","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi di presidio","Secondario","S","S"
"SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E PDL 1 ","SERVIZI DI GESTIONE, MANUTENZIONE E SERVICE DESK NEI SEGUENTI AMBITI: CENTRALI TELEFONICHE, APPARATI DI RETI LOCALI, POSTAZIONI DI LAVORO, SERVER, SISTEMI DI SICUREZZA, SISTEMI DI CABLAGGIO PER LE PUBBLICHE AMMINISTRAZIONI ED ENTI ARTICOLATI A LIVELLO CENTRALE (PAC) ","652972752E","Convenzione","SERVIZI DI PRESIDIO NETWORKING E TELEFONIA","72253000-3","SERVIZI DI ASSISTENZA INFORMATICA E DI SUPPORTO","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizi di presidio - Acquisti successivi","Primario","S","S"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","ARMADI","39122100-4","ARMADI","Bene","Sanità, Ricerca e Welfare","Armadi reparto fisso","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","ARMADI","39122100-4","ARMADI","Bene","Sanità, Ricerca e Welfare","Armadi reparto mobile su ruote","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CALZATURE DPI DI CATEGORIA O","18830000-6","CALZATURE PROTETTIVE","Bene","Attrezzature e indumenti","Mocassino o scarpa stringata","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CALZATURE DPI DI CATEGORIA O","18830000-6","CALZATURE PROTETTIVE","Bene","Attrezzature e indumenti","Zoccoli da area critica","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CALZATURE DPI DI CATEGORIA O","18830000-6","CALZATURE PROTETTIVE","Bene","Attrezzature e indumenti","Zoccoli da corsia","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CALZATURE DPI DI CATEGORIA P","18830000-6","CALZATURE PROTETTIVE","Bene","Attrezzature e indumenti","Scarpa o scarponcino DPI","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CALZATURE DPI DI CATEGORIA S","18830000-6","CALZATURE PROTETTIVE","Bene","Attrezzature e indumenti","Calzature da 118","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CARRELLI BIANCHERIA","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli cassonetto","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","CARRELLI BIANCHERIA","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli giroletto con o senza porta sacco","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","42968200-1","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","Bene","Sanità, Ricerca e Welfare","Distributore automatico - Biancheria piana","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","42968200-1","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","Bene","Sanità, Ricerca e Welfare","Distributore automatico - Divise (casacca e/o pantalone)","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","42968200-1","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","Bene","Sanità, Ricerca e Welfare","Distributore automatico - Kit di prima accoglienza monouso","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","42968200-1","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","Bene","Sanità, Ricerca e Welfare","Distributore automatico - Zoccoli da corsia","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","42968200-1","DISTRIBUTORI DI PRODOTTI PER L'IGIENE","Bene","Sanità, Ricerca e Welfare","Distributori automatici - noleggio","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","PRODOTTI PER IGIENE PERSONALE","33700000-7","PRODOTTI PER LA CURA PERSONALE","Bene","Prodotti, materiali e consumabili","Fornitura di kit di prima accoglienza monouso","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Biancheria piana - Ricondizionamento","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Biancheria piana - a giornata","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Biancheria piana - a pezzo","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Camice unisex","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Camicia uomo/ donna m/c - m/l","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Camiciotti per operandi (EN 13795)","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Casacca con colletto","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Casacca unisex","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Casacca unisex a basso linting (EN 13795)","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Coperta di lana","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Copri-materasso","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Copricamice poncho per vitto","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Copriletto culla","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Copriletto estivo misto cotone linting ridotto","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Copriletto in cotone","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Copriletto pediatrico","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Cravatta/Ascot/Foulard","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","DPI per protezione radiologica   Componenti piccoli (collari, gonadi, cuffie e cappucci testa, cinture, ) - 'Sanitizzazione' o 'Sanitizzazione e noleggio'","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","DPI per protezione radiologica   componenti grandi (grembiuli completi) - 'Sanitizzazione' o 'Sanitizzazione e noleggio'","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","DPI per protezione radiologica   componenti medi (corpetto, gonna, braccio, avambraccio, arti inferiori) - 'Sanitizzazione' o 'Sanitizzazione e noleggio'","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","DPI per protezione radiologica - 'Sanitizzazione' o 'Sanitizzazione e noleggio'","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Federa a sacco per guanciale","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Federa a sacco per guanciale misto cotone linting ridotto","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Felpa 118","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Felpa con zip","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Fodera cuscino","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Fodera materasso","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Giacca a vento con maniche staccabili","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Giacca donna in monopetto estivo/invernale","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Giacca uomo in monopetto estivo/invernale","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Giaccone antipioggia 118","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Giubbino 118","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Guanciali - 'Sanitizzazione' o 'Sanitizzazione e noleggio'","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Lenzuolo inferiore","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Lenzuolo inferiore misto cotone linting ridotto","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Lenzuolo superiore","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Lenzuolo superiore misto cotone linting ridotto","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Maglietta polo estiva/invernale","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Maglione in maglia rasata","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Materasseria - 'Sanitizzazione' o 'Sanitizzazione e noleggio'","Primario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Micropile","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Pannerino felpato","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Pantalone 118 estivo/invernale","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Pantalone da lavoro con tasconi laterali","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Pantalone unisex","Secondario","N","N"
"SERVIZI DI LAVANOLO","SERVIZI DI LAVANOLO",,"SDA","SERVIZI DI LAVANOLO","98310000-9","SERVIZI DI LAVANDERIA E DI LAVAGGIO A SECCO","Servizio","Sanità, Ricerca e Welfare","Pantalone unisex a basso linting (EN 13795)","Secondario","N","N"
