#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Provincia_PA,Sigla_provincia_PA,Regione_Fornitore,Convenzione,Lotto,bene_servizio,codice_CPV,descrizione_CPV,Numero_Ordini,Importo_Ordinato,N_PA,N_fornitori,N_PO
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","TORINO","TO","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","PANNELLI DI PERMUTAZIONE","32428000-9","ESTENSIONE DI RETE","3","3546,62","2","1","2"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","TORINO","TO","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","ARMADI RACK 19'' E ACCESSORI","30236000-2","APPARECCHIATURA INFORMATICA VARIA","1","32,82","1","1","1"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","TORINO","TO","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","PRESE E SCATOLE PER CABLAGGIO","31224300-5","SCATOLE DI CONNESSIONE","1","315,6","1","1","1"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","TORINO","TO","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SERVIZI DI INSTALLAZIONE DI RETI LOCALI","45310000-3","LAVORI DI INSTALLAZIONE DI CABLAGGI","2","6744,06","2","1","2"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","TORINO","TO","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","1","580","1","1","1"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","TORINO","TO","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SERVIZI DI GESTIONE E MANUTENZIONE IP E POSTAZIONE DI LAVORO","72500000-0","SERVIZI INFORMATICI","2","3850","2","1","2"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","NOVARA","NO","LOMBARDIA","PRINT & COPY MANAGEMENT 2","SERVIZI DI PRINT & COPY MANAGEMENT PER LE PUBBLICHE AMMINISTRAZIONI IN: LOMBARDIA, LIGURIA, PIEMONTE, VALLE D AOSTA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SERVIZI DI PRINT & COPY MANAGEMENT","79800000-2","SERVIZI DI STAMPA E AFFINI","1","1303700","1","1","1"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SARDEGNA","SASSARI","SS","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","6","26598","1","1","1"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","MILANO","MI","LOMBARDIA","TELEFONIA FISSA 5","LOTTO UNICO","TELEFONI IP","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","1","90720","1","1","1"
"2020","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","COMO","CO","LOMBARDIA","TELEFONIA FISSA 5","LOTTO UNICO","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","1","532,8","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","BRESCIA","BS","LAZIO","ENERGIA ELETTRICA 16","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","3","0","3","1","3"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","MILANO","MI","LAZIO","ENERGIA ELETTRICA 17","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","VARESE","VA","LAZIO","ENERGIA ELETTRICA 17","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","2","0","2","1","2"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","CREMONA","CR","LAZIO","ENERGIA ELETTRICA 17","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","MONZA E DELLA BRIANZA","MB","LAZIO","ENERGIA ELETTRICA 17","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","MILANO","MI","LAZIO","LICENZE SOFTWARE MULTIBRAND 2","FORNITURA DI LICENZE D USO IBM PASSPORT, DEL RINNOVO DELLA MANUTENZIONE","SOFTWARE DI GESTIONE","48771000-3","PACCHETI SOFTWARE GENERALI","1","16718,04","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","MILANO","MI","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","COMBUSTIBILI PER RISCALDAMENTO","09100000-0","COMBUSTIBILI","19","0","7","1","7"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","VARESE","VA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","COMBUSTIBILI PER RISCALDAMENTO","09100000-0","COMBUSTIBILI","2","0","1","1","2"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","BERGAMO","BG","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","COMBUSTIBILI PER RISCALDAMENTO","09100000-0","COMBUSTIBILI","43","0","1","1","2"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","SONDRIO","SO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","COMBUSTIBILI PER RISCALDAMENTO","09100000-0","COMBUSTIBILI","2","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","MILANO","MI","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO  ARTICO  - VALLE D'AOSTA, PIEMONTE, LIGURIA","COMBUSTIBILI PER RISCALDAMENTO","09100000-0","COMBUSTIBILI","2","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","PAVIA","PV","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","20","0","2","1","3"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","MILANO","MI","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","27","0","4","1","4"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","VARESE","VA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","2","0","2","1","2"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","BRESCIA","BS","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO  - LOMBARDIA, EMILIA ROMAGNA","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","9","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","BASILICATA","POTENZA","PZ","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","1","6000","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","BASILICATA","MATERA","MT","LAZIO","PC PORTATILI E TABLET 3","PERSONAL COMPUTER PORTATILE MACOS   MACBOOK","NOTEBOOK ELETTRONICI","30213100-6","COMPUTER PORTATILI","1","990","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","BASILICATA","MATERA","MT","LAZIO","PC PORTATILI E TABLET 3","PERSONAL COMPUTER PORTATILE MACOS   MACBOOK","ESTENSIONE ASSISTENZA E MANUTENZIONE IN GARANZIA","50310000-1","MANUTENZIONE E RIPARAZIONE DI MACCHINE PER UFFICIO","1","25","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VALLE D'AOSTA","AOSTA","AO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","1","6000","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VALLE D'AOSTA","AOSTA","AO","LAZIO","TECNOLOGIE SERVER 2","FORNITURA N. 1500 SERVER RACKABLE BI-PROCESSORE BASE","SERVER","48820000-2","SERVER","1","1849","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VALLE D'AOSTA","AOSTA","AO","LAZIO","TECNOLOGIE SERVER 2","FORNITURA N. 1500 SERVER RACKABLE BI-PROCESSORE BASE","COMPONENTI OPZIONALI PER SERVER","32422000-7","COMPONENTI DI RETE","1","966","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","PARMA","PR","LAZIO","BUONI PASTO 8","CAMPANIA","BUONI PASTO","55510000-8","SERVIZI DI MENSA","1","7388,78","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","PIACENZA","PC","LAZIO","ENERGIA ELETTRICA 16","EMILIA ROMAGNA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","FERRARA","FE","LAZIO","STAMPANTI 17","STAMPANTI DI RETE A/4 B/N","STAMPANTI LASER/LED","30232110-8","STAMPANTI LASER","1","193,84","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","FERRARA","FE","LAZIO","STAMPANTI 17","STAMPANTI DI RETE A/4 B/N","SERVIZI OPZIONALI PER ICT","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","36","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","BOLOGNA","BO","LAZIO","STAMPANTI 17","STAMPANTI PER USO PERSONALE A4 B/N","STAMPANTI LASER/LED","30232110-8","STAMPANTI LASER","1","14580","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VICENZA","VI","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 30 (FASCIA MEDIA)","APPARECCHIATURE MULTIFUNZIONE A COLORI, FORMATO A3, PER GRUPPI DI LAVORO DI MEDIE DIMENSIONI","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","1997,12","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI - ACCESSORI","30121200-5","FOTOCOPIATRICI","1","175,08","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","SERVIZI OPZIONALI PER FOTOCOPIATRICI","30121200-5","FOTOCOPIATRICI","1","148,44","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VICENZA","VI","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","SERVIZI OPZIONALI PER FOTOCOPIATRICI","30121200-5","FOTOCOPIATRICI","1","179","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","4378,56","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VICENZA","VI","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","6539,2","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VERONA","VR","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 30 (FASCIA MEDIA)","APPARECCHIATURE MULTIFUNZIONE MONOCROMATICHE, FORMATO A3, PER GRUPPI DI LAVORO DI MEDIE DIMENSIONI","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","1711,2","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","PADOVA","PD","LOMBARDIA","LICENZE SOFTWARE MULTIBRAND 1","FORNITURA DI PRODOTTI SOFTWARE MICROSOFT GOVERNMENT OPEN LICENSE (GOL) E DEI SERVIZI CONNESSI PER LE PA","SOFTWARE DI GESTIONE","48771000-3","PACCHETI SOFTWARE GENERALI","1","15057,6","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","PADOVA","PD","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SWITCH","32422000-7","COMPONENTI DI RETE","1","4514,14","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","TREVISO","TV","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SWITCH","32422000-7","COMPONENTI DI RETE","1","1042,56","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SWITCH","32422000-7","COMPONENTI DI RETE","2","24391,39","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","CAVI IN RAME","32521000-1","CAVI PER TELECOMUNICAZIONI","2","1195,6","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","BRETELLE IN RAME","32421000-0","CABLAGGIO DI RETE","2","5553,14","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","BRETELLE OTTICHE","32421000-0","CABLAGGIO DI RETE","1","306,88","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","CONNETTORI ELETTRICI","31311000-9","CONNESSIONI PER LINEE DI ALIMENTAZIONE","1","20,96","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","TREVISO","TV","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","ACCESS POINT WIRELESS","32422000-7","COMPONENTI DI RETE","1","9554,94","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VICENZA","VI","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","ACCESS POINT WIRELESS","32422000-7","COMPONENTI DI RETE","1","157,4","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VENEZIA","VE","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","OPERE CIVILI ACCESSORIE","45200000-9","LAVORI PER LA COSTRUZIONE COMPLETA O PARZIALE E INGEGNERIA CIVILE","2","19232,04","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","PADOVA","PD","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SERVIZI PER RETI LOCALI","32410000-0","RETE LOCALE","1","6607,82","1","1","1"
"2020","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","TREVISO","TV","LOMBARDIA","RETI LOCALI 6","PAL ZONA NORD:  PIEMONTE, VALLE D'AOSTA, LIGURIA, LOMBARDIA, TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA, EMILIA ROMAGNA","SERVIZI PER RETI LOCALI","32410000-0","RETE LOCALE","1","278,28","1","1","1"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","VENETO","ENERGIA ELETTRICA 17","PUGLIA, BASILICATA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","2","0","2","1","2"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","VENETO","ENERGIA ELETTRICA 17","LAZIO ESCLUSA LA PROVINCIA DI ROMA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO  ARTICO 	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","COMBUSTIBILI PER RISCALDAMENTO","09100000-0","COMBUSTIBILI","2","0","1","1","1"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO  - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","2","0","1","1","1"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","LIGURIA","ENERGIA ELETTRICA 17","VALLE D AOSTA, PIEMONTE","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","2","0","2","1","2"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","TOSCANA","CONTACT CENTER 2","LAZIO","SERVIZI DI CONTACT CENTER IN OUTSOURCING","64216210-8","SERVIZI DI INFORMAZIONE CON VALORE AGGIUNTO","3","4039497,96","2","1","2"
"2020","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","ROMA","RM","TOSCANA","GAS NATURALE 12","ITALIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
