cod_amm	cod_ou	cod_uni_ou	des_ou	regione	provincia	comune	indirizzo	cap	cf	dt_verifica_cf	data_avvio_nso
c_c444	aoo	OAC17Z	Ufficio Tecnico	Campania	SA	Celle di Bulgheria	via canonico de luca 155	84040	84001600653	2019-10-21	2019-10-21
c_c905	UA_eFatturePA	ZPAMSZ	UFTL6G_UFF.AMMINISTRATIVO	Calabria	CS	Colosimi	Viale Flamino Micciulli, 5	87050	00375660784	2020-01-31	2020-01-31
c_d565	03	0GHDED	Servizio Finanziario	Trentino Alto Adige	TN	Fiave'	via San Zeno 18/A	38075	00308770221	2019-12-02	2019-12-02
c_e213	1	SRH2WX	UFFICIO AMMINISTRATIVO	Basilicata	MT	Grottole	VIALE KENNEDY 53	75010	80001800772	2020-04-06	2020-04-06
c_e213	2	3WOXZW	UFFICIO FINANZIARIO	Basilicata	MT	Grottole	VIALE KENNEDY 53	75010	80001800772	2020-04-06	2020-04-06
c_e213	3	Y0BFUZ	UFFICIO TECNICO	Basilicata	MT	Grottole	VIALE KENNEDY 53	75010	80001800772	2020-04-06	2020-04-06
c_e213	4	68EDNX	UFFICIO VIGILANZA	Basilicata	MT	Grottole	PIAZZA VITTORIO	75010	80001800772	2020-04-06	2020-04-06
c_e421	demografici	8V16NZ	servizi demografici	Trentino Alto Adige	BZ	Laives	via pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	lavoripubblici	BJ8A3N	Ufficio Lavori Pubblici e Patrimonio	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	poliziamunicipal	JFYAUE	Corpo Polizia Locale	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	segreteriagenera	NGIO4A	Segreteria generale	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	ufficiorisorse	8U0PNJ	ufficio risorse	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	ufficioservizi	C32B3V	Ufficio Servizi alla Persona e Marketing Territoriale	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	uo	4P911L	cantiere comunale	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	urbanistica	1DM37E	Ufficio Sviluppo del Territorio	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e421	vicesegreteria	58DQ77	Vicesegreteria Generale	Trentino Alto Adige	BZ	Laives	Via Pietralba 24	39055	80003880210	2020-01-02	2020-01-02
c_e976	Uff_Ragioneria	9JX7BE	Ufficio Ragioneria	Basilicata	PZ	Marsico Nuovo	Piazza dell'Unita' d'Italia n. 1	85052	80004090769	2019-11-13	2019-11-13
c_e997	u1	E7EB1L	Comune di Marzano di Nola	Campania	AV	Marzano di Nola	Via Nazionale snc	83020	80009750649	2020-01-27	2020-01-27
c_g209	1	SWBZFE	AREA 1 AMMINISTRATIVA	Sicilia	ME	Pace del Mela	PIAZZA MUNICIPIO	98042	00106030836	2019-10-09	2019-10-11
c_g209	2	549F91	AREA 2 FINANZIARIA	Sicilia	ME	Pace del Mela	PIAZZA MUNICIPIO	98042	00106030836	2019-10-09	2019-10-11
c_g209	3	48UOSY	AREA 3 SERVIZI ALLA PERSONA	Sicilia	ME	Pace del Mela	PIAZZA MUNICIPIO	98042	00106030836	2019-10-09	2019-10-11
c_g209	5	O52W7P	AREA 5 CULTURA E PUBBLICA ISTRUZIONE	Sicilia	ME	Pace del Mela	PIAZZA MUNICIPIO	98042	00106030836	2019-10-09	2019-10-11
c_g209	6	7Z158G	AREA 6 POLIZIA MUNICIPALE	Sicilia	ME	Pace del Mela	PIAZZA MUNICIPIO	98042	00106030836	2019-10-09	2019-10-11
c_g293	uo_1AMMINISTRATI	EWIAV0	AMMINISTRATIVO - RISORSE UMANE	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_2DEMOGRAFICI-	UXM1L2	DEMOGRAFICO-ELETTORALE	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_3CULTUTURISMO	BTOFRK	CULTURA-TURISMO-ATTIVITA' PRODUTTIVE	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_4RISUMPISTRSS	44JVIZ	PUBBLICA ISTRUZIONE-SERVIZI SOCIALI	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_5ECONOMFINANZ	8YHQXH	ECONOMICO FINANZIARIO	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_6ENTRIBUTARIE	YU86UK	ENTRATE TRIBUTARIE	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_7LLPP-URBANIS	XL16Q0	LAVORI PUBBLICI-URBANISTICA - EDILIZIA PRIVATA - USI CIVICI	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_8TECNICO-INFORMATICO	XG9P8N	INFORMATICO - CIMITERO - SPORT - TRASPORTI	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_g293	uo_9POLIZIALOCAL	T9BCFN	POLIZIA LOCALE	Lazio	RM	Palombara Sabina	VIA PIAVE 35	00018	00998690580	2020-04-07	2020-04-08
c_h797	001	OMW4H4	AREA 1 AFFARI GENERALI	Sicilia	PA	San Cipirello	corso trieste 26	90040	80028020826	2019-10-16	2019-10-16
c_i046	AF_eFatturaPA	QYTMQA	Affari_Finanziari	Toscana	PI	San Miniato	Via Vittime del Duomo n.8	56028	82000250504	2020-03-03	2020-03-03
c_i519	04	GI2FX2	servizi finanziari	Trentino Alto Adige	BZ	Scena	Piazza Arciduca Giovanni	39017	82003290218	2020-04-22	2020-04-22
c_i941	Uff_Prot	GJPEA3	Ufficio Protocollo-Fatturazione elettronica	Piemonte	AL	Stazzano	Piazza Risorgimento n. 6	15060	00465090066	2020-04-14	2020-04-14
c_l061	u1	FJLE2C	Area e-Government	null	null	null	null	null	80006470647	2019-10-25	2019-10-25
c_l423	Economato	ZH5HI0	Economato	Sardegna	OG	Triei	Via Bambereu 2	08040	82000250918	2020-04-01	2020-04-01
c_l423	EFA	1E5C8C	Finanziario	Sardegna	OG	Triei	Via Bambereu	08040	82000250918	2020-04-01	2020-04-01
c_l423	TECNICO	8PIT61	Servizio Tecnico	Sardegna	OG	Triei	Via Bambereu 2	08040	82000250918	2020-04-01	2020-04-01
c_l953	DV_L953	4QD4E7	Area Vigilanza e Commercio	Sardegna	OG	Villagrande Strisaili	VIA ROMA 1	08049	82000010916	2020-01-09	2020-01-09
c_l953	FA_L953	59N3X7	Area Finanziaria	Sardegna	OG	Villagrande Strisaili	Via Roma 1	08049	82000010916	2020-01-09	2020-01-09
c_l953	SC_L953	TJ5LG4	Area Affari Generali	Sardegna	OG	Villagrande Strisaili	Via Roma 1	08049	82000010916	2020-01-09	2020-01-09
c_l953	TM_L953	94SFNL	Area Tecnica	Sardegna	OG	Villagrande Strisaili	Via Roma 1	08049	82000010916	2020-01-09	2020-01-09
c_m093	U_O_AREA_1	R49KOI	Amministrativo_Servizi_sociali_Cultura_Servizi scolastici_Personale_Demografici_Statistica	Campania	BN	Vitulano	Viale San Pietro 15	82038	80002630624	2020-04-16	2020-04-16
eoog_ge	Uff_OrdiniNSO	QJ0NIM	Uff_OrdiniNSO	Liguria	GE	Genova	Mura delle Cappuccin4 14	16128	00557720109	2019-09-23	2019-09-23
eo_ginrc	Economato_ordini	KTK4YL	Economato	Puglia	BA	Castellana Grotte	Via Turi, 27	70013	00565330727	2020-01-21	2020-01-21
eo_ginrc	Farma_ordini	GGINCU	UOSFarmacia	Puglia	BA	Castellana Grotte	Via Turi, 27	70013	00565330727	2020-01-21	2020-01-21
eo_ginrc	Patrimonio_ordini	COQPKL	Patrimonio	Puglia	BA	Castellana Grotte	Via Turi, 27	70013	00565330727	2020-01-21	2020-01-21
eo_ginrc	UOS_Servizitecnici	UEPAGW	Servizi Tecnici	Puglia	BA	Castellana Grotte	Via Turi, 27	70013	00565330727	2020-01-21	2020-01-21
fiin_015	Agl1or	J1T3AL	SC Affari Generali e Legali	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-09-24	2019-09-24
fiin_015	Far1or	8PESPP	SC Farmacia	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-09-24	2019-09-24
fiin_015	Ict1or	PDRZG3	SC Ict e Sia	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-09-24	2019-09-24
fiin_015	Inc1or	0NZMZX	SC Ingegneria Clinica	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-09-24	2019-09-24
fiin_015	isttumnso	XA4AE3	Fondazione IRCCS Istituto Nazionale dei Tumori	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-12-03	2019-12-03
fiin_015	Pro1or	UK6DGH	SC Provveditorato	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-09-24	2019-09-24
fiin_015	Tec1or	QNSAJ5	SC Ufficio Tecnico	Lombardia	MI	Milano	Via Giacomo Venezian 1	20133	80018230153	2019-09-24	2019-09-24
fincbmi	DIR_SCIENT	WZSP8I	DIREZIONE SCIENTIFICA	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-13	2019-11-07
fincbmi	SERV_FARM	2P3EOJ	SERVIZIO FARMACIA	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	SS_FORM_AGG_DID	ETI9MR	SS FORMAZIONE, AGGIORNAMENTO E DIDATTICA	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	SS_INGE_CLIN	U9PWYM	SS INGEGNERIA CLINICA	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	UOC_AFF_GEN_LEG	Q2I4MI	UOC AFFARI GENERALI E LEGALI	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	UOC_ECON_FIN	XWPUNR	UOC ECONOMICO-FINANZIARIA E CONTROLLO DI GESTIONE	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	UOC_PROV_ECON	EMLS7S	UOC Provveditorato Economato	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	UOC_RIS_UMAN	I4EIWO	UOC RISORSE UMANE	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fincbmi	UOC_Ufficio_Tecnico_Patrimoniale	ESIFV9	UOC TECNICO PATRIMONIALE	Lombardia	MI	Milano	Via Celoria 11	20133	01668320151	2019-11-06	2019-11-07
fpptv_rm	Diagn_Lab_1	DRPOJK	Diagnostica di Laboratorio	Lazio	RM	Roma	viale oxford 81	00133	97503840585	2020-01-16	2020-01-16
fpptv_rm	UOC_Acq_FSL_1	N2CF8P	UOC Acquisizione Forniture, Servizi e Lavori	Lazio	RM	Roma	viale oxford 81	00133	97503840585	2020-01-16	2020-01-16
fpptv_rm	UOC_Aff_Gen_1	Y0AX9H	UOC Affari Generali	Lazio	RM	Roma	viale oxford 81	00133	97503840585	2020-01-16	2020-01-16
fpptv_rm	UOC_Farm_1	V74KZT	UOC Farmacia Clinica	Lazio	RM	Roma	viale oxford 81	00133	97503840585	2020-01-16	2020-01-16
fpptv_rm	UOC_Gest_Pers_1	P56YEG	UOC Gestione e sviluppo risorse umane	Lazio	RM	Roma	viale oxford 81	00133	97503840585	2020-01-16	2020-01-16
ftgml_0	Uff_acquistinso	4Z4SAC	Ufficio Acquisti	Toscana	PI	Pisa	Via Trieste n. 41	56126	93062260505	2020-01-29	2020-01-29
ifo_058	IFO_AAGG	ZNA9B9	Affari Generali e Legali	Lazio	RM	Roma	Via Elio Chianesi 53	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_ABS	QRLULC	Acquisizione Beni e Servizi	Lazio	RM	Roma	Via Elio Chianesi 53	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_FAR	958IFZ	Farmacia	Lazio	RM	Roma	via elio chianesi 53	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_FORM	DDMGEA	FORMAZIONE	Lazio	RM	Roma	Via Elio Chianesi, 53	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_RisUm	03M7VQ	Risorse umane	Lazio	RM	Roma	Via Elio Chianesi 53	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_SAR	NA19U6	SERVIZIO AMMINISTRATIVO RICERCA	Lazio	RM	Roma	Via Elio Chianesi	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_ServTEC	OHC605	Servizio Tecnico	Lazio	RM	Roma	Via Elio Chianesi 53	00144	02153140583	2020-01-21	2020-01-21
ifo_058	IFO_TSI	QL8R3J	TECNOLOGIE E SISTEMI INFORMATICI	Lazio	RM	Roma	via elio chianesi 53	00144	02153140583	2020-01-21	2020-01-21
iiisd	UFFCBT	5Q9X3U	DIREZIONE FINANCE E ADMINISTRATION	Friuli Venezia Giulia	TS	Trieste	VIA SAN FRANCESCO D'ASSISI 43	34133	00118410323	2019-10-10	2019-10-10
ilslp_	Uff_eOrdiniPA	6B2U9U	Uff_eOrdini PA	Toscana	FI	Firenze	Via Cosimo il Vecchio, 2	50139	94158910482	2019-09-24	2019-09-24
inlps	UOS_Acq_Ben	SR57XZ	UOS Acquisizione Beni Servizi Patrimonio	Lazio	RM	Roma	VIA di San Gallicano n. 25/a	00153	09694011009	2020-02-06	2020-02-06
inlps	UOS_Sis_Inf	UO6WGO	UOS Sistema Informativo e Statistico	Lazio	RM	Roma	VIA DI SAN GALLICANO, 25/A	00153	09694011009	2020-02-06	2020-02-06
inrca_rm	Uff_eOrdiniPA	9M4VPL	Ufficio Ordini PA	Marche	AN	Ancona	Via S. Margherita 5	60124	00204480420	2019-10-29	2019-10-29
iove_pd	Aff_Generali	ASDE4C	Affari Generali	Veneto	PD	Padova	Piazza Antenore, 3	35121	04074560287	2020-01-17	2019-09-23
iove_pd	DirSci	GLRGFD	Direzione Scientifica	Veneto	PD	Padova	Piazza Antenore, 3	35121	04074560287	2019-09-23	2019-09-23
iove_pd	Ing_Clinica	RNXLOG	Ingegneria Clinica	Veneto	PD	Padova	Via Giustiniani, 2	35128	04074560287	2020-01-17	2019-09-23
iove_pd	Provveditorato	I41UF3	Provveditorato, Economato e Gestione della Logistica	Veneto	PD	Padova	Piazza Antenore, 3	35128	04074560287	2020-01-17	2019-09-23
iove_pd	Provveditorato_Commerciale	G891Y9	Provveditorato, Economato e Gestione della Logistica Commerciale	Veneto	PD	Padova	Piazza Antenore, 3	35135	04074560287	2020-02-17	2020-02-17
iove_pd	Ris_Umane	S66ACZ	Risorse Umane	Veneto	PD	Padova	Piazza Antenore, 3	35121	04074560287	2019-09-23	2019-09-23
iove_pd	Uff_tecnico	IW8MRY	Ufficio Tecnico	Veneto	PD	Padova	Via Gattamelata, 64	35128	04074560287	2019-09-23	2019-09-23
irccs_bg	GO-001	DXDKNO	SC Ingegneria Clinica, Informatica e Approvvigionamenti	Friuli Venezia Giulia	TS	Trieste	via dell'Istria 65/1	34137	00124430323	2020-01-29	2020-01-29
irccs_bg	GO-002	YTGCIS	SC Gestione Economico-Finanziaria	Friuli Venezia Giulia	TS	Trieste	via dell'Istria 65/1	34117	00124430323	2020-01-29	2020-01-29
irccs_bg	GO-003	5ZSMY7	SC Gestione Tecnica e Realizzazione del Nuovo Ospedale	Friuli Venezia Giulia	TS	Trieste	via dell'Istria 65/1	34117	00124430323	2020-01-29	2020-01-29
irccs_ls	AG	BZIFLK	Affari Generali	Lazio	RM	Roma	Via Portuense, 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	AP	ALR0GH	Anatomia Patologica	Lazio	RM	Roma	Via Portuense, 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	DA	MD8VKG	Direzione Amministrativa	Lazio	RM	Roma	Via Portuense, 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	EC	YN6RJM	Economato	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	FA	P6ZI35	Farmacia	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	FO	B9T0F3	Formazione	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	LI	P7U4MN	Laboratorio Immunologia	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	LM	A3KAYY	Laboratorio Microbiologia	Lazio	RM	Roma	Via Portuense, 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	LV	BM4N9W	Laboratorio Virologia	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	PR	RU435P	Provveditorato	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	PT	K31CW5	Patrimonio e Tecnica	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	SAR	I4IK9O	Servizi amministrativi per la ricerca	Lazio	RM	Roma	via portuense 292	00149	05080991002	2020-01-16	2020-01-16
irccs_ls	SIA	QZ5VY0	Sistemi Informatici e Telecomunicazioni	Lazio	RM	Roma	Via Portuense, 292	00149	05080991002	2020-01-16	2019-11-11
irccs_ls	Ufficio_Personale	I868ED	Ufficio Risorse Umane	Lazio	RM	Roma	via Portuense, 292	00149	05080991002	2020-01-16	2020-01-16
irpsm_pv	Direzione_Scientifica	7NZ3AP	Direzione Scientifica e Ufficio Congressi	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	Uff_Convenzioni	G8TGY8	Ufficio Convenzioni	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	Uff_Formazione	UQUD7V	Ufficio Formazione	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	UOC_Economico_Finanziaria	6XWIK4	Economico Finanziaria	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	UOC_Farmacia	9E3H9I	Farmacia	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	UOC_Ingegneria_Clinica	GPWAAG	Ingegneria Clinica	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	UOC_Provveditorato-Economato	TAYDJK	Provveditorato-Economato	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	UOC_Sistemi_Informativi_Aziendali	MVDQAG	Sistemi Informativi Aziendali	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
irpsm_pv	UOC_Tecnico_Patrimoniale	X5X6DH	Tecnico Patrimoniale	Lombardia	PV	Pavia	Viale Golgi 19	27100	00303490189	2019-09-25	2019-09-25
istsc_coic853004	uff_protocollo	8Q49BB	Ufficio Protocollo	Lombardia	CO	Mariano Comense	via P. Trotti, 10	22066	90035780130	2020-01-28	2020-01-28
istsc_luic81800d	DonM_Direzione	2KMVGE	Direzione	Toscana	LU	Viareggio	VIA F. LENCI 3	55049	91019660462	2020-04-15	2020-04-15
itgpi_0	UFF_NSO_AFFARI_LEG-GEN	HSDCH5	UFFICIO NSO AFFARI LEGALI E GENERALI	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_AGRF	L72BFZ	UFFICIO NSO AREA GESTIONE RISORSE FINANZIARIE	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_AGRU	L2BJJB	UFFICIO NSO AREA GESTIONE RISORSE UMANE	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_AREAPATRIMONIO	ZIJK24	UFFICIO NSO AREA PATRIMONIO	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_AREATECNICA	GWBK1R	UFFICIO NSO AREA TECNICA	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_DIRSCIENTIFICA	QKD491	UFFICIO NSO DIREZIONE SCIENTIFICA	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_ECONOMALE	54RPQQ	UFFICIO NSO ECONOMALE	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_FARMACIA	5A3YJX	UFFICIO NSO AREA MAGAZZINO FARMACEUTICO	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_FORMAZIONE	CL1OA0	UFFICIO NSO FORMAZIONE	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
itgpi_0	UFF_NSO_LABORATORIO	GLL9XR	UFFICIO NSO LABORATORIO	Puglia	BA	Bari	VIA ORAZIO FLACCO, 65	70124	00727270720	2020-01-28	2020-01-28
obm_080	01367190806-ECO	PXM2VW	UFFICIO ECONOMATO	Calabria	RC	Reggio Calabria	VIA GIUSEPPE MELACRINO 21	89124	01367190806	2020-02-04	2020-02-05
obm_080	01367190806-FAR	YTA4DW	U.O.C. FARMACIA	Calabria	RC	Reggio Calabria	VIA GIUSEPPE MELACRINO 21	89124	01367190806	2020-02-04	2020-02-05
obm_080	UFF_REC_ECO	PPJSYL	CASSA ECONOMALE	Calabria	RC	Reggio Calabria	Via Melacrino Giuseppe, 21	89124	01367190806	2020-02-04	2020-02-04
obm_080	UFF_TECNICO	II326X	U.O.C. GESTIONE INFRASTRUTTURE TECNOLOGIE PATRIMONIO	Calabria	RC	Reggio Calabria	Via G. Melacrino, 21	89124	01367190806	2020-02-04	2020-02-05
osma_mi	ACQ01	QW3FPL	UOC Acquisti, Appalti, Logistica	Lombardia	MI	Milano	Via Francesco Sforza, 28	20122	04724150968	2019-10-03	2019-10-03
osma_mi	FARM01	VXA0PS	UOC Farmacia	Lombardia	MI	Milano	Via Francesco Sforza, 28	20122	04724150968	2019-10-03	2019-10-03
osma_mi	FT01	GDPPUV	UOC Funzioni Tecniche	Lombardia	MI	Milano	Via Francesco Sforza, 28	20122	04724150968	2019-10-03	2019-10-03
osma_mi	ICT	XTLMMH	UOC Sistemi Informativi	Lombardia	MI	Milano	Via Francesco Sforza, 28	20122	04724150968	2019-10-03	2019-10-03
osma_mi	ING01	OJTKF1	UOC Ingegneria Clinica	Lombardia	MI	Milano	Via Francesco Sforza, 28	20122	04724150968	2019-10-03	2019-10-03
os_sant	AGSE	4FKIM2	Acquisti e Gestione Servizi Economali	Piemonte	AL	Alessandria	Santa Caterina Da Siena 30	15121	01640560064	2020-01-20	2020-01-20
os_sant	GPTI	F35M49	Gestione Patrimonio Tecnologico ed Immobiliare	Piemonte	AL	Alessandria	via Santa Caterina da Siena, 30	15121	01640560064	2020-01-20	2020-01-20
os_sant	GSP	SSRP2T	Gestione e sviluppo del personale	Piemonte	AL	Alessandria	via santa caterina	15121	01640560064	2020-01-20	2020-01-20
os_sant	ICT	QLCU1L	Area ICT	Piemonte	AL	Alessandria	via venezia 16	15121	01640560064	2020-01-20	2020-01-20
os_sant	LEG	6WBKR3	Servizio Legale	Piemonte	AL	Alessandria	Via Venezia 16	15121	01640560064	2020-01-20	2020-01-20
r_umbria	50025179	VTYJSP	Servizio Amministrativo e Risorse umane del SSR	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
r_umbria	50025185	GVK7XW	Servizio Programmazione  della rete dei servizi sociali, integrazione sociosanitaria. Economia sociale e terzo settore	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
r_umbria	50025186	JYAWVV	Servizio Programmazione economico finanziaria  delle aziende sanitarie	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
r_umbria	50025207	E26QQL	Servizio Gestione flussi del sistema informativo sanitario e sociale. Mobilita' sanitaria, sistema tariffario	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
r_umbria	50025208	TFEET5	Servizio Prevenzione, Sanita' venetinaria, Sicurezza alimentare	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
r_umbria	50025213	9DNXSL	Servizio Programmazione sanitaria, Assistenza ospedaliera, Assistenza territoriale, Integrazione socio-sanitaria. Valutazione di qualita' e progetti europei	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
r_umbria	50042102	V7O605	Servizio Sistema informativo regionale,  infrastrutture digitali	Umbria	PG	Perugia	Via Mario Angeloni n.61	06124	80000130544	2020-05-02	2019-10-09
udsg_ge	APPR	JYZSKD	Area orientamento, tutorato e career service	Liguria	GE	Genova	Piazza della Nunziata, 2	16124	00754150100	2020-03-12	2020-03-12
udsg_ge	CEBR	874T8B	Centro di eccellenza per lo studio dei meccanismi molecolari di comunicazione tra cellule, dalla ricerca di base alla clinica	Liguria	GE	Genova	Viale Benedetto XV, 5	16132	00754150100	2020-03-13	2020-03-13
udsg_ge	CENVIS	LW5H9I	Centro di servizi per il Ponente Ligure	Liguria	SV	Savona	Via Magliotto 2	17100	00754150100	2020-03-13	2020-03-13
udsg_ge	CICEB	A4MS9Q	Centro interuniversitario sulle interazioni tra campi elettromagnetici e biosistemi	Liguria	GE	Genova	Via all'Opera Pia, 11/a	16145	00754150100	2020-03-13	2020-03-13
udsg_ge	CIELI	0EA121	Centro italiano di eccellenza sulla logistica, i trasporti e le infrastrutture	Liguria	GE	Genova	Via Vivaldi 5	16126	00754150100	2020-03-13	2020-03-13
udsg_ge	CIMANTART-SedeAm	R976S2	Centro interuniversitario Museo nazionale dell'Antartide-Sede Amministrativa	Liguria	GE	Genova	via Balbi n. 5	16126	00754150100	2020-03-13	2020-03-13
udsg_ge	CIMANTART-SezGE	UTN0BT	Centro interuniversitario Museo nazionale dell'Antartide Sezione Universita' di Genova	Liguria	GE	Genova	Viale Benedetto XV, 5	16132	00754150100	2020-03-13	2020-03-13
udsg_ge	CIPI	IJA4UX	Centro interuniversitario di ricerca sull'Ingegneria delle Piattaforme informatiche	Liguria	GE	Genova	Via all'Opera Pia, 13	16145	00754150100	2020-03-13	2020-03-13
udsg_ge	CIRI-IT	Z4BJRD	Centro Interuniversitario per la Ricerca sull'Influenza e le altre Infezioni Trasmissibili	Liguria	GE	Genova	Via A. Pastore, 1	16132	00754150100	2020-03-13	2020-03-13
